bitcoin
2021-09-17,424.34,425.839,401.40799999999996,406.621
2021-09-16,431.26300000000003,433.733,416.006,424.54499999999996
2021-09-15,414.433,436.894,410.195,431.38399999999996
2021-09-14,399.17699999999996,414.43399999999997,396.20399999999995,414.2579999999999
2021-09-13,416.67999999999995,419.40599999999995,384.66599999999994,399.072
2021-09-12,405.28,421.29699999999997,397.84099999999995,416.566
2021-09-11,401.3019999999999,415.342,400.0,405.40099999999995
2021-09-10,421.27899999999994,439.06399999999996,393.80199999999996,401.554
2021-09-09,408.46599999999995,435.83400000000006,404.18399999999997,421.27899999999994
2021-09-08,418.154,425.49299999999994,383.651,415.077
2021-09-07,496.058,504.65999999999997,371.31,417.86699999999996
2021-09-06,504.76,508.87399999999997,488.14599999999996,495.981
2021-09-05,497.73,505.144,489.149,504.674
2021-09-04,488.407,510.01199999999994,485.662,497.96599999999995
2021-09-03,483.712,494.58,474.56100000000004,488.56999999999994
2021-09-02,489.75199999999995,504.58799999999997,479.428,483.8539999999999
2021-09-01,464.159,490.049,455.562,489.86899999999997
2021-08-31,460.49399999999997,477.4359999999999,451.203,464.264
2021-08-30,480.11299999999994,481.061,457.80499999999995,459.73299999999995
2021-08-29,486.177,495.626,476.53999999999996,480.106
2021-08-28,494.649,496.923,483.01399999999995,486.19999999999993
2021-08-27,478.501,495.00699999999995,467.65999999999997,494.5
2021-08-26,503.43600000000004,518.814,471.78099999999995,478.73699999999997
2021-08-25,472.02599999999995,506.51,470.448,502.90999999999997
2021-08-24,499.87199999999996,504.13,461.568,471.606
2021-08-23,448.98400000000004,509.4509999999999,447.13599999999997,499.64099999999996
2021-08-22,449.08299999999997,458.38199999999995,438.75,448.93899999999996
2021-08-21,455.06699999999995,460.18199999999996,444.527,448.866
2021-08-20,431.049,457.72,422.0079999999999,454.93699999999995
2021-08-19,396.41200000000003,431.39199999999994,391.31699999999995,431.07399999999996
2021-08-18,401.87399999999997,412.32499999999993,387.115,397.61999999999995
2021-08-17,415.965,435.735,399.45599999999996,401.87699999999995
2021-08-16,414.26699999999994,436.7339999999999,411.02099999999996,416.945
2021-08-15,408.884,414.99899999999997,396.573,414.43499999999995
2021-08-14,410.7679999999999,418.88399999999996,400.525,408.92199999999997
2021-08-13,385.935,411.257,383.127,410.88599999999997
2021-08-12,391.26300000000003,406.11699999999996,372.031,385.77199999999993
2021-08-11,372.04799999999994,408.62899999999996,371.181,391.52
2021-08-10,354.41099999999994,375.98400000000004,348.917,371.941
2021-08-09,341.881,357.48999999999995,333.514,354.775
2021-08-08,356.243,359.779,337.17499999999995,341.979
2021-08-07,342.383,359.74699999999996,340.51499999999993,355.872
2021-08-06,337.941,347.07,331.498,342.215
2021-08-05,334.871,340.086,323.741,337.882
2021-08-04,323.489,337.096,319.962,334.875
2021-08-03,330.768,334.65999999999997,317.748,322.95399999999995
2021-08-02,332.83299999999997,338.115,326.345,330.935
2021-08-01,332.317,347.534,329.23499999999996,333.21299999999997
2021-07-31,322.55199999999996,338.15299999999996,317.546,333.19899999999996
2021-07-30,317.072,325.373,306.755,322.811
2021-07-29,313.686,319.925,308.97799999999995,316.834
2021-07-28,313.883,318.512,308.154,313.541
2021-07-27,304.084,318.382,298.219,313.564
2021-07-26,302.679,327.748,301.07,304.336
2021-07-25,301.754,304.174,292.72499999999997,302.476
